start_lng,start_lat,end_lng,end_lat,trip_count,passenger_count
-73.986105814679,40.704981046617362,-73.951939463253538,40.595001656781257,2,3
-74.016008479792461,40.704167908350392,-73.7923788726592,40.728557993714716,6,8
-73.956202816655178,40.705786458573087,-73.989006393262443,40.778922759532463,11,20
-73.956202816655178,40.705786458573087,-73.887611193498216,40.874235950280365,2,2
-73.944789931051588,40.798625269179261,-73.887611193498216,40.874235950280365,11,21
-73.943372764351153,40.761636821408416,-73.953358347121267,40.631912738485859,3,4
-73.974752036871536,40.797822957309741,-73.901922916356853,40.855329576861479,21,33
-73.774216271166893,40.636579779784412,-73.807991228188357,40.746661566422659,17,23
-74.003249435641678,40.760025061971383,-73.731297636399717,40.693104920188929,1,1
-73.973311263353452,40.76083481518792,-73.937726366219621,40.61385448017424,10,20
-73.804073920441851,40.635821190924659,-73.974752036871536,40.797822957309741,1,3
-73.924899663297026,40.669638399695707,-73.893645405236356,40.63349921989758,1,1
-74.017481175715986,40.741129871987241,-74.031701625179011,40.722237196929349,11,25
-73.973311263353452,40.76083481518792,-73.879397930376626,40.652353375262365,5,7
-73.789790856494008,40.65466416943098,-73.983214355039209,40.631107948526683,16,26
-73.956202816655178,40.705786458573087,-73.912042591349191,40.725459467118661,5,10
-73.940545122062048,40.687711323048859,-73.984658947680018,40.668035911292968,10,19
-73.789790856494008,40.65466416943098,-73.7325455826426,40.730060847115276,6,6
-74.013070032662569,40.630295459525541,-73.984658947680018,40.668035911292968,4,12
-73.956202816655178,40.705786458573087,-73.930512273383158,40.817524228903864,6,11
-73.987554961409671,40.741943335666591,-74.200266091214544,40.810057393264344,3,4
-73.987554961409671,40.741943335666591,-73.8889876470654,40.911276234869042,6,8
-73.774216271166893,40.636579779784412,-73.8719245774675,40.856112893442926,5,9
-73.8834948515787,40.763217591499433,-73.887611193498216,40.874235950280365,1,1
-73.774216271166893,40.636579779784412,-73.762462333282329,40.729313288133035,5,10
-73.836587821171037,40.708930836491369,-73.8066834028901,40.70969761191558,5,5
-73.984658947680018,40.668035911292968,-73.9391346359544,40.650774310270215,4,4
-73.869203999105082,40.782100377892284,-73.7767787494232,40.710456659133477,9,24
-73.941957829777223,40.724665499717467,-73.895019564323135,40.670428074038632,1,1
-73.960486354749236,40.816725647931,-74.016008479792461,40.704167908350392,14,42
-73.805377635258267,40.6727508138092,-74.001787362996339,40.723054364272706,7,12
-73.971872759094524,40.723863798654364,-73.887611193498216,40.874235950280365,3,4
-73.973311263353452,40.76083481518792,-74.151354930684747,40.718891205552765,2,6
-73.971872759094524,40.723863798654364,-74.086945199772373,40.609773617056831,1,1
-74.000327591295317,40.686100810596081,-73.774216271166893,40.636579779784412,18,31
-73.971872759094524,40.723863798654364,-73.900537887948317,40.818315041812589,12,20
-74.033187264873661,40.759207562116345,-74.017481175715986,40.741129871987241,5,8
-73.887611193498216,40.874235950280365,-73.887611193498216,40.874235950280365,8,20
-73.8066834028901,40.70969761191558,-73.789790856494008,40.65466416943098,3,9
-73.869203999105082,40.782100377892284,-73.841925966141034,40.856888427592871,15,32
-73.807991228188357,40.746661566422659,-73.929105801824988,40.780527077413275,1,1
-73.789790856494008,40.65466416943098,-73.793675940678966,40.765530636011867,4,4
-73.92770154644333,40.743547042741639,-73.946209335162834,40.835630824012625,6,8
-73.957628412877625,40.742749059368172,-73.8719245774675,40.856112893442926,1,2
-73.984658947680018,40.668035911292968,-73.967570808404929,40.613053691654571,5,5
-73.941957829777223,40.724665499717467,-73.912042591349191,40.725459467118661,6,10
-73.789790856494008,40.65466416943098,-73.748134586129169,40.748172378184883,6,10
-73.984658947680018,40.668035911292968,-73.941957829777223,40.724665499717467,9,18
-73.85355547049808,40.763996354723105,-73.916223272399563,40.836425667265026,12,26
-73.959056257135728,40.779728795481155,-73.807991228188357,40.746661566422659,1,2
-73.970436518739589,40.686909926653662,-73.774216271166893,40.636579779784412,13,14
-74.000327591295317,40.686100810596081,-73.93192096636659,40.854538478159505,2,3
-73.971872759094524,40.723863798654364,-73.844607706262,40.930969779172216,1,1
-73.940545122062048,40.687711323048859,-73.959056257135728,40.779728795481155,2,4
-74.003249435641678,40.760025061971383,-73.7767787494232,40.710456659133477,5,7
-73.92770154644333,40.743547042741639,-73.895019564323135,40.670428074038632,1,1
-74.194166017772389,41.0142616914482,-74.194166017772389,41.0142616914482,1,1
-73.910653417529,40.688504999438955,-73.926299502005918,40.706584143867751,13,16
-73.8977743784313,40.744337285450158,-73.957628412877625,40.742749059368172,17,29
-73.986105814679,40.704981046617362,-73.899155043693412,40.781317604991571,4,5
-74.016008479792461,40.704167908350392,-74.028737354215878,40.648347915899308,6,14
-73.93192096636659,40.854538478159505,-73.959056257135728,40.779728795481155,7,7
-73.91343395497816,40.762431080289005,-73.775496502356958,40.673509631663215,1,1
-73.974752036871536,40.797822957309741,-73.956202816655178,40.705786458573087,7,12
-74.003249435641678,40.760025061971383,-73.844607706262,40.930969779172216,1,1
-73.970436518739589,40.686909926653662,-73.852211252385018,40.727024199630236,4,4
-73.930512273383158,40.817524228903864,-74.001787362996339,40.723054364272706,6,10
-73.820976619474962,40.690839705354819,-73.959056257135728,40.779728795481155,5,12
-74.001787362996339,40.723054364272706,-73.804073920441851,40.635821190924659,11,17
-73.969002536950271,40.649973218055479,-73.91343395497816,40.762431080289005,1,4
-73.987554961409671,40.741943335666591,-74.105714314837087,40.701682139383692,2,4
-74.074295346643339,40.665574334634719,-74.074295346643339,40.665574334634719,1,2
-73.941957829777223,40.724665499717467,-73.8977743784313,40.744337285450158,13,33
-73.923502025117173,40.632709829054534,-73.9391346359544,40.650774310270215,2,3
-73.882127060116233,40.726245700528295,-73.774216271166893,40.636579779784412,5,6
-73.869203999105082,40.782100377892284,-73.763735824635347,40.766286153511977,9,18
-73.969002536950271,40.649973218055479,-74.000327591295317,40.686100810596081,7,13
-73.959056257135728,40.779728795481155,-73.858953600240284,40.912056058877155,3,3
-73.774216271166893,40.636579779784412,-73.7325455826426,40.730060847115276,8,19
-73.973311263353452,40.76083481518792,-74.102634921697785,40.627811801959055,6,9
-73.8834948515787,40.763217591499433,-73.960486354749236,40.816725647931,11,14
-73.974752036871536,40.797822957309741,-73.998870115113093,40.649164419813289,3,3
-73.91343395497816,40.762431080289005,-74.017481175715986,40.741129871987241,6,10
-73.973311263353452,40.76083481518792,-73.761190846420277,40.692357570267035,2,2
-73.8379192029769,40.745894547593409,-73.807991228188357,40.746661566422659,1,1
-73.774216271166893,40.636579779784412,-73.71450033838299,40.638073853654447,8,13
-73.8977743784313,40.744337285450158,-73.8379192029769,40.745894547593409,2,3
-73.823615828082481,40.764767369657029,-73.703854972022867,40.767773940913216,1,1
-73.957628412877625,40.742749059368172,-73.7923788726592,40.728557993714716,1,1
-73.940545122062048,40.687711323048859,-73.973311263353452,40.76083481518792,6,13
-73.971872759094524,40.723863798654364,-73.90331013409623,40.892361191011453,6,12
-73.960486354749236,40.816725647931,-73.986105814679,40.704981046617362,4,4
-73.970436518739589,40.686909926653662,-73.763735824635347,40.766286153511977,1,1
-73.805377635258267,40.6727508138092,-73.959056257135728,40.779728795481155,9,11
-73.926299502005918,40.706584143867751,-73.944789931051588,40.798625269179261,3,3
-73.957628412877625,40.742749059368172,-73.819660128215588,40.653901612214952,2,3
-73.789790856494008,40.65466416943098,-73.969002536950271,40.649973218055479,39,70
-73.789790856494008,40.65466416943098,-74.129248467223434,40.904756766320361,1,2
-73.930512273383158,40.817524228903864,-74.179666309297573,40.681084022240562,1,1
-73.805377635258267,40.6727508138092,-74.352048450161519,40.528166491233996,1,2
-73.969002536950271,40.649973218055479,-73.954779463165181,40.668841012001913,14,34
-73.882127060116233,40.726245700528295,-73.92770154644333,40.743547042741639,8,17
-73.92770154644333,40.743547042741639,-73.984658947680018,40.668035911292968,5,5
-74.016008479792461,40.704167908350392,-73.997414929041113,40.612245210721227,10,13
-73.805377635258267,40.6727508138092,-73.852211252385018,40.727024199630236,2,2
-73.987554961409671,40.741943335666591,-74.181267239757389,40.71803537923018,1,1
-73.869203999105082,40.782100377892284,-73.844607706262,40.930969779172216,2,2
-73.85355547049808,40.763996354723105,-73.9046995463599,40.929409865060812,2,4
-73.987554961409671,40.741943335666591,-73.826263370900762,40.8387635452181,17,32
-74.016008479792461,40.704167908350392,-73.7767787494232,40.710456659133477,4,5
-73.92770154644333,40.743547042741639,-73.974752036871536,40.797822957309741,10,18
-73.989006393262443,40.778922759532463,-73.923502025117173,40.632709829054534,1,2
-73.959056257135728,40.779728795481155,-73.886236913152771,40.837212735426242,18,38
-73.971872759094524,40.723863798654364,-73.718205951517092,40.748916170594079,1,3
-74.017481175715986,40.741129871987241,-74.162342899145372,40.626117542036937,1,3
-73.710015762265641,40.952896850949287,-73.710015762265641,40.952896850949287,1,1
-73.741336555665853,40.989231410254462,-73.741336555665853,40.989231410254462,1,1
-73.900537887948317,40.818315041812589,-73.8705632148476,40.819098086332957,3,7
-73.901922916356853,40.855329576861479,-73.8705632148476,40.819098086332957,1,1
-73.85355547049808,40.763996354723105,-73.775496502356958,40.673509631663215,4,9
-73.93192096636659,40.854538478159505,-73.873288092053684,40.893144780097494,1,1
-73.899155043693412,40.781317604991571,-73.92770154644333,40.743547042741639,3,3
-73.91343395497816,40.762431080289005,-73.960486354749236,40.816725647931,9,30
-74.001787362996339,40.723054364272706,-74.09152905917783,40.720579664853133,1,1
-74.000327591295317,40.686100810596081,-73.926299502005918,40.706584143867751,19,31
-74.017481175715986,40.741129871987241,-73.998870115113093,40.649164419813289,16,19
-73.956202816655178,40.705786458573087,-73.974752036871536,40.797822957309741,9,11
-74.003249435641678,40.760025061971383,-73.836587821171037,40.708930836491369,16,21
-74.017481175715986,40.741129871987241,-73.8066834028901,40.70969761191558,5,9
-74.017481175715986,40.741129871987241,-73.907881618674978,40.614647575938648,2,2
-73.92770154644333,40.743547042741639,-73.953358347121267,40.631912738485859,1,1
-74.214435698954688,40.791125109148261,-74.214435698954688,40.791125109148261,1,1
-73.793675940678966,40.765530636011867,-73.807991228188357,40.746661566422659,1,1
-73.869203999105082,40.782100377892284,-73.8705632148476,40.819098086332957,6,13
-73.92770154644333,40.743547042741639,-73.954779463165181,40.668841012001913,2,7
-73.869203999105082,40.782100377892284,-73.8576008691374,40.875015508443688,8,14
-73.987554961409671,40.741943335666591,-73.659540040967684,40.787362632902727,1,1
-73.943372764351153,40.761636821408416,-74.1466301424166,40.608087432747411,1,1
-73.805377635258267,40.6727508138092,-73.974752036871536,40.797822957309741,10,13
-73.987554961409671,40.741943335666591,-73.79108384620254,40.69160249856855,5,5
-73.8066834028901,40.70969761191558,-73.836587821171037,40.708930836491369,6,9
-73.970436518739589,40.686909926653662,-74.017481175715986,40.741129871987241,17,25
-73.823615828082481,40.764767369657029,-73.869203999105082,40.782100377892284,1,1
-73.970436518739589,40.686909926653662,-73.879397930376626,40.652353375262365,4,6
-74.016008479792461,40.704167908350392,-74.195416567538757,40.699126847511771,2,2
-73.759921359321481,40.655419018769628,-73.759921359321481,40.655419018769628,1,1
-73.740599992548056,40.526643708399796,-73.740599992548056,40.526643708399796,1,1
-73.856250273845291,40.837992028178562,-73.8719245774675,40.856112893442926,1,1
-73.852211252385018,40.727024199630236,-73.836587821171037,40.708930836491369,4,4
-73.929105801824988,40.780527077413275,-73.989006393262443,40.778922759532463,11,23
-73.882127060116233,40.726245700528295,-73.823615828082481,40.764767369657029,1,1
-74.003249435641678,40.760025061971383,-73.80930111601927,40.783642658434481,6,9
-73.943372764351153,40.761636821408416,-73.9391346359544,40.650774310270215,2,6
-73.789790856494008,40.65466416943098,-74.179666309297573,40.681084022240562,5,6
-74.294147859145284,40.566839310220239,-74.294147859145284,40.566839310220239,1,1
-73.912042591349191,40.725459467118661,-73.882127060116233,40.726245700528295,3,3
-73.820976619474962,40.690839705354819,-73.835258534053736,40.671984281397208,2,8
-73.8977743784313,40.744337285450158,-73.807991228188357,40.746661566422659,2,7
-73.93192096636659,40.854538478159505,-73.960486354749236,40.816725647931,20,38
-74.04292536378405,40.629475271844584,-73.998870115113093,40.649164419813289,1,1
-73.91343395497816,40.762431080289005,-73.926299502005918,40.706584143867751,10,12
-73.989006393262443,40.778922759532463,-73.926299502005918,40.706584143867751,14,24
-73.789790856494008,40.65466416943098,-73.763735824635347,40.766286153511977,4,6
-73.85355547049808,40.763996354723105,-73.616349048208264,40.843946421886784,2,3
-73.973311263353452,40.76083481518792,-73.951939463253538,40.595001656781257,14,15
-73.930512273383158,40.817524228903864,-73.774216271166893,40.636579779784412,4,7
-74.110351626521364,40.812616234410974,-74.110351626521364,40.812616234410974,1,1
-73.953358347121267,40.631912738485859,-74.016008479792461,40.704167908350392,1,1
-73.772938051104148,40.599667122241513,-73.744358405075786,40.63733066744571,1,2
-73.973311263353452,40.76083481518792,-73.977640413190557,40.871850542165213,3,3
-73.930512273383158,40.817524228903864,-73.8719245774675,40.856112893442926,1,1
-73.823615828082481,40.764767369657029,-73.867846925167,40.745119787170594,1,1
-73.85355547049808,40.763996354723105,-74.031701625179011,40.722237196929349,3,3
-73.91343395497816,40.762431080289005,-73.8508691499667,40.690069190900736,1,4
-73.917621236601647,40.873448602965126,-74.001787362996339,40.723054364272706,2,7
-73.987554961409671,40.741943335666591,-74.1893098578193,40.903048891517919,1,1
-74.001787362996339,40.723054364272706,-74.111902279288344,40.849628480565094,1,1
-74.017481175715986,40.741129871987241,-73.951939463253538,40.595001656781257,4,5
-73.987554961409671,40.741943335666591,-73.813243203601488,40.894688569415273,2,5
-73.959056257135728,40.779728795481155,-73.983214355039209,40.631107948526683,11,13
-74.077332536362945,40.739479726164994,-74.077332536362945,40.739479726164994,4,5
-73.984658947680018,40.668035911292968,-73.983214355039209,40.631107948526683,3,9
-73.917621236601647,40.873448602965126,-74.003249435641678,40.760025061971383,2,2
-73.940545122062048,40.687711323048859,-73.895019564323135,40.670428074038632,7,8
-74.016008479792461,40.704167908350392,-73.96614132779878,40.576151366170933,7,10
-73.85355547049808,40.763996354723105,-74.013070032662569,40.630295459525541,14,28
-73.912042591349191,40.725459467118661,-73.789790856494008,40.65466416943098,4,5
-73.774216271166893,40.636579779784412,-73.787109872323015,41.006648926161652,1,2
-73.943372764351153,40.761636821408416,-74.179666309297573,40.681084022240562,2,2
-73.93192096636659,40.854538478159505,-73.887611193498216,40.874235950280365,3,7
-73.896395887017349,40.7073741021652,-73.954779463165181,40.668841012001913,1,1
-73.8977743784313,40.744337285450158,-73.971872759094524,40.723863798654364,1,1
-73.970436518739589,40.686909926653662,-73.8807614214078,40.689290955494776,1,1
-73.789790856494008,40.65466416943098,-73.936320307639477,40.5769518514788,5,12
-73.987554961409671,40.741943335666591,-73.810613071264541,40.820640868980156,3,3
-74.003249435641678,40.760025061971383,-73.8705632148476,40.819098086332957,7,17
-73.774216271166893,40.636579779784412,-73.772938051104148,40.599667122241513,3,3
-73.957628412877625,40.742749059368172,-73.946209335162834,40.835630824012625,6,15
-73.987554961409671,40.741943335666591,-73.79497505509201,40.802520406527648,3,5
-73.987554961409671,40.741943335666591,-74.074295346643339,40.665574334634719,1,1
-73.774216271166893,40.636579779784412,-74.17806789596608,40.644149824647009,1,1
-73.912042591349191,40.725459467118661,-73.852211252385018,40.727024199630236,1,1
-73.986105814679,40.704981046617362,-73.92770154644333,40.743547042741639,8,18
-73.869203999105082,40.782100377892284,-73.718205951517092,40.748916170594079,6,14
-73.984658947680018,40.668035911292968,-73.910653417529,40.688504999438955,1,1
-73.8834948515787,40.763217591499433,-73.836587821171037,40.708930836491369,2,2
-73.926299502005918,40.706584143867751,-73.924899663297026,40.669638399695707,8,8
-73.901922916356853,40.855329576861479,-73.944789931051588,40.798625269179261,3,3
-74.003249435641678,40.760025061971383,-73.841925966141034,40.856888427592871,9,9
-73.974752036871536,40.797822957309741,-73.852211252385018,40.727024199630236,9,19
-73.869203999105082,40.782100377892284,-73.910653417529,40.688504999438955,43,77
-73.867846925167,40.745119787170594,-73.953358347121267,40.631912738485859,1,1
-73.8066834028901,40.70969761191558,-73.85355547049808,40.763996354723105,2,3
-73.774216271166893,40.636579779784412,-73.768849930033312,40.914348710423383,1,1
-74.105714314837087,40.701682139383692,-74.105714314837087,40.701682139383692,1,2
-73.835258534053736,40.671984281397208,-73.835258534053736,40.671984281397208,3,3
-73.916223272399563,40.836425667265026,-73.917621236601647,40.873448602965126,2,3
-73.8508691499667,40.690069190900736,-73.8664919879764,40.708156333142767,1,1
-74.017481175715986,40.741129871987241,-74.061615529339974,40.721412296994792,3,4
-73.987554961409671,40.741943335666591,-73.914827513596066,40.799419820009582,35,54
-73.910653417529,40.688504999438955,-73.893645405236356,40.63349921989758,1,1
-74.003249435641678,40.760025061971383,-73.810613071264541,40.820640868980156,3,3
-73.93192096636659,40.854538478159505,-73.930512273383158,40.817524228903864,10,15
-73.970436518739589,40.686909926653662,-74.028737354215878,40.648347915899308,6,9
-73.882127060116233,40.726245700528295,-73.973311263353452,40.76083481518792,8,14
-74.001787362996339,40.723054364272706,-73.8664919879764,40.708156333142767,14,24
-73.85355547049808,40.763996354723105,-73.761190846420277,40.692357570267035,3,3
-73.774216271166893,40.636579779784412,-73.854901809311173,40.80098563724296,2,2
-74.003249435641678,40.760025061971383,-74.260206836783638,40.808312675793331,1,1
-73.943372764351153,40.761636821408416,-74.027258711939353,40.611429037729224,4,8
-73.836587821171037,40.708930836491369,-74.003249435641678,40.760025061971383,1,1
-73.989006393262443,40.778922759532463,-74.179666309297573,40.681084022240562,23,32
-73.973311263353452,40.76083481518792,-74.152934824434965,40.755860103938552,2,3
-74.001787362996339,40.723054364272706,-73.824938555250611,40.801756903025492,1,1
-73.971872759094524,40.723863798654364,-74.028737354215878,40.648347915899308,3,9
-74.016008479792461,40.704167908350392,-74.411631311849845,40.526343914167185,1,1
-73.85355547049808,40.763996354723105,-73.61287679367851,40.73297372392561,1,1
-73.804073920441851,40.635821190924659,-73.774216271166893,40.636579779784412,3,4
-74.013070032662569,40.630295459525541,-73.970436518739589,40.686909926653662,1,1
-73.835258534053736,40.671984281397208,-73.85355547049808,40.763996354723105,1,1
-73.85355547049808,40.763996354723105,-73.840588270484758,40.819873362154432,5,11
-73.957628412877625,40.742749059368172,-73.924899663297026,40.669638399695707,2,2
-73.85355547049808,40.763996354723105,-73.796276220743721,40.839527286254651,1,1
-73.987554961409671,40.741943335666591,-73.779349310254574,40.784402165496857,5,11
-74.001787362996339,40.723054364272706,-73.96614132779878,40.576151366170933,7,13
-74.220419374720933,40.587484695694918,-73.8977743784313,40.744337285450158,1,1
-73.929105801824988,40.780527077413275,-74.016008479792461,40.704167908350392,5,11
-74.003249435641678,40.760025061971383,-74.047407039474152,40.740308668694183,5,7
-74.003249435641678,40.760025061971383,-73.981772031399942,40.594197177076893,4,5
-73.8834948515787,40.763217591499433,-74.031701625179011,40.722237196929349,3,5
-73.793675940678966,40.765530636011867,-73.823615828082481,40.764767369657029,1,1
-73.946209335162834,40.835630824012625,-73.856250273845291,40.837992028178562,3,3
-73.971872759094524,40.723863798654364,-73.914827513596066,40.799419820009582,9,15
-73.969002536950271,40.649973218055479,-73.986105814679,40.704981046617362,2,9
-73.869203999105082,40.782100377892284,-73.826263370900762,40.8387635452181,6,9
-74.000327591295317,40.686100810596081,-73.899155043693412,40.781317604991571,1,2
-73.85355547049808,40.763996354723105,-73.8664919879764,40.708156333142767,5,9
-73.93192096636659,40.854538478159505,-73.971872759094524,40.723863798654364,4,6
-73.789790856494008,40.65466416943098,-73.951939463253538,40.595001656781257,14,26
-73.774216271166893,40.636579779784412,-73.810613071264541,40.820640868980156,5,11
-73.941957829777223,40.724665499717467,-74.031701625179011,40.722237196929349,1,1
-73.730051652931181,40.6561661599699,-73.924899663297026,40.669638399695707,1,3
-73.85355547049808,40.763996354723105,-73.826263370900762,40.8387635452181,7,13
-73.85355547049808,40.763996354723105,-74.116568965321761,40.960767594476579,1,2
-73.973311263353452,40.76083481518792,-74.162342899145372,40.626117542036937,2,3
-73.835258534053736,40.671984281397208,-73.940545122062048,40.687711323048859,1,4
-73.8977743784313,40.744337285450158,-73.943372764351153,40.761636821408416,20,30
-73.957628412877625,40.742749059368172,-73.960486354749236,40.816725647931,5,6
-73.869203999105082,40.782100377892284,-73.893645405236356,40.63349921989758,3,3
-73.869203999105082,40.782100377892284,-73.598489703566258,40.751813911609986,1,1
-74.001787362996339,40.723054364272706,-73.8719245774675,40.856112893442926,13,22
-73.987554961409671,40.741943335666591,-73.772706790123067,41.025574741924792,1,1
-73.567440958426232,40.715553579055687,-73.567440958426232,40.715553579055687,1,1
-73.899155043693412,40.781317604991571,-73.8977743784313,40.744337285450158,5,5
-73.899155043693412,40.781317604991571,-73.957628412877625,40.742749059368172,3,3
-73.974752036871536,40.797822957309741,-73.841925966141034,40.856888427592871,3,4
-73.959056257135728,40.779728795481155,-73.919021411431842,40.910488607944551,4,4
-73.867846925167,40.745119787170594,-73.774216271166893,40.636579779784412,2,2
-73.944789931051588,40.798625269179261,-74.000327591295317,40.686100810596081,6,6
-73.774216271166893,40.636579779784412,-73.8576008691374,40.875015508443688,9,12
-73.970436518739589,40.686909926653662,-73.8977743784313,40.744337285450158,13,24
-73.8664919879764,40.708156333142767,-73.852211252385018,40.727024199630236,2,2
-73.998870115113093,40.649164419813289,-74.013070032662569,40.630295459525541,3,5
-73.85355547049808,40.763996354723105,-73.900537887948317,40.818315041812589,6,10
-73.973311263353452,40.76083481518792,-74.018956193843067,40.778108969918257,5,9
-73.960486354749236,40.816725647931,-73.807991228188357,40.746661566422659,1,1
-73.956202816655178,40.705786458573087,-73.805377635258267,40.6727508138092,1,1
-74.003249435641678,40.760025061971383,-73.887611193498216,40.874235950280365,24,38
-73.984658947680018,40.668035911292968,-73.774216271166893,40.636579779784412,1,2
-73.971872759094524,40.723863798654364,-73.819660128215588,40.653901612214952,3,3
-73.869203999105082,40.782100377892284,-73.8508691499667,40.690069190900736,13,23
-73.973311263353452,40.76083481518792,-73.849529158253659,40.653131347396076,4,6
-74.001787362996339,40.723054364272706,-73.538630782534881,40.753216322089536,1,1
-73.820976619474962,40.690839705354819,-73.793675940678966,40.765530636011867,1,1
-73.8379192029769,40.745894547593409,-73.852211252385018,40.727024199630236,2,2
-73.959056257135728,40.779728795481155,-73.873288092053684,40.893144780097494,15,32
-73.929105801824988,40.780527077413275,-73.946209335162834,40.835630824012625,5,6
-73.956202816655178,40.705786458573087,-73.9391346359544,40.650774310270215,2,2
-73.85355547049808,40.763996354723105,-73.895019564323135,40.670428074038632,5,9
-73.774216271166893,40.636579779784412,-73.404442549660786,40.774747871104019,1,1
-74.000327591295317,40.686100810596081,-73.967570808404929,40.613053691654571,2,3
-73.987554961409671,40.741943335666591,-74.195416567538757,40.699126847511771,11,15
-73.943372764351153,40.761636821408416,-73.923502025117173,40.632709829054534,2,3
-74.001787362996339,40.723054364272706,-74.137182364253547,40.737798624976882,1,2
-73.85355547049808,40.763996354723105,-73.923502025117173,40.632709829054534,2,3
-73.973311263353452,40.76083481518792,-74.577023833960823,40.2630463756391,1,2
-73.93192096636659,40.854538478159505,-73.919021411431842,40.910488607944551,1,1
-73.944789931051588,40.798625269179261,-73.826263370900762,40.8387635452181,1,2
-73.926299502005918,40.706584143867751,-73.836587821171037,40.708930836491369,2,4
-73.789790856494008,40.65466416943098,-73.8664919879764,40.708156333142767,10,16
-74.017481175715986,40.741129871987241,-73.929105801824988,40.780527077413275,15,17
-73.789790856494008,40.65466416943098,-74.072780332197482,40.628647385859374,1,1
-73.869203999105082,40.782100377892284,-73.861665490169614,40.986188293229453,1,3
-73.953358347121267,40.631912738485859,-73.9391346359544,40.650774310270215,3,3
-74.003249435641678,40.760025061971383,-73.951939463253538,40.595001656781257,5,5
-73.85355547049808,40.763996354723105,-73.8329189501392,41.024052717972069,1,1
-73.819660128215588,40.653901612214952,-74.016008479792461,40.704167908350392,7,8
-74.003249435641678,40.760025061971383,-73.8807614214078,40.689290955494776,5,13
-73.90331013409623,40.892361191011453,-73.946209335162834,40.835630824012625,1,3
-73.984658947680018,40.668035911292968,-73.940545122062048,40.687711323048859,33,52
-73.91343395497816,40.762431080289005,-73.984658947680018,40.668035911292968,4,8
-73.8066834028901,40.70969761191558,-73.987554961409671,40.741943335666591,5,5
-73.984658947680018,40.668035911292968,-73.865139182492186,40.671210034708672,2,2
-73.944789931051588,40.798625269179261,-73.969002536950271,40.649973218055479,2,5
-73.943372764351153,40.761636821408416,-73.981772031399942,40.594197177076893,1,1
-73.789790856494008,40.65466416943098,-73.9046995463599,40.929409865060812,1,1
-74.003249435641678,40.760025061971383,-73.823615828082481,40.764767369657029,10,20
-73.774216271166893,40.636579779784412,-73.964790221173217,40.927818712367682,1,1
-73.627252524487787,40.714135963212968,-73.627252524487787,40.714135963212968,3,3
-73.8508691499667,40.690069190900736,-73.820976619474962,40.690839705354819,1,1
-73.93192096636659,40.854538478159505,-73.901922916356853,40.855329576861479,8,15
-73.957628412877625,40.742749059368172,-73.986105814679,40.704981046617362,19,25
-73.916223272399563,40.836425667265026,-73.929105801824988,40.780527077413275,1,1
-73.954779463165181,40.668841012001913,-73.896395887017349,40.7073741021652,2,7
-74.001787362996339,40.723054364272706,-74.1152413015457,40.572033764605067,1,1
-73.820976619474962,40.690839705354819,-73.973311263353452,40.76083481518792,14,32
-73.989006393262443,40.778922759532463,-73.805377635258267,40.6727508138092,4,9
-74.1718929939937,40.847929574060508,-74.1718929939937,40.847929574060508,1,1
-73.899155043693412,40.781317604991571,-73.943372764351153,40.761636821408416,5,6
-73.823615828082481,40.764767369657029,-73.8379192029769,40.745894547593409,1,2
-73.953358347121267,40.631912738485859,-73.893645405236356,40.63349921989758,1,2
-73.8977743784313,40.744337285450158,-73.946209335162834,40.835630824012625,4,9
-73.91343395497816,40.762431080289005,-73.8807614214078,40.689290955494776,1,1
-73.984658947680018,40.668035911292968,-73.869203999105082,40.782100377892284,3,4
-73.912042591349191,40.725459467118661,-73.944789931051588,40.798625269179261,1,1
-73.8576008691374,40.875015508443688,-73.946209335162834,40.835630824012625,1,1
-73.85355547049808,40.763996354723105,-73.879397930376626,40.652353375262365,1,2
-73.774216271166893,40.636579779784412,-73.653599245040667,40.602623684782465,1,2
-73.973311263353452,40.76083481518792,-74.1466301424166,40.608087432747411,1,1
-73.987554961409671,40.741943335666591,-73.6427942262565,40.732257109032616,1,1
-73.899155043693412,40.781317604991571,-73.974752036871536,40.797822957309741,1,1
-73.953358347121267,40.631912738485859,-73.971872759094524,40.723863798654364,1,1
-74.016008479792461,40.704167908350392,-73.8719245774675,40.856112893442926,3,8
-73.8834948515787,40.763217591499433,-74.143492636009555,40.534304207395238,1,1
-73.85355547049808,40.763996354723105,-73.953358347121267,40.631912738485859,8,13
-73.869203999105082,40.782100377892284,-73.793675940678966,40.765530636011867,11,23
-73.85355547049808,40.763996354723105,-73.896395887017349,40.7073741021652,9,14
-73.954779463165181,40.668841012001913,-73.986105814679,40.704981046617362,5,9
-73.970436518739589,40.686909926653662,-73.951939463253538,40.595001656781257,2,2
-73.941957829777223,40.724665499717467,-73.959056257135728,40.779728795481155,8,17
-73.774216271166893,40.636579779784412,-73.735047382027531,40.804024125600073,2,7
-73.774216271166893,40.636579779784412,-73.41991508548692,40.792911231772088,2,2
-73.997414929041113,40.612245210721227,-73.896395887017349,40.7073741021652,1,1
-74.017481175715986,40.741129871987241,-73.827590279981749,40.875787277150685,1,2
-73.957628412877625,40.742749059368172,-73.85355547049808,40.763996354723105,17,38
-73.924899663297026,40.669638399695707,-73.941957829777223,40.724665499717467,1,1
-73.971872759094524,40.723863798654364,-73.804073920441851,40.635821190924659,2,2
-73.774216271166893,40.636579779784412,-74.165516241807993,40.69998633554021,4,5
